,x,y
71,-71.1492269248702,42.28368468213569
72,-71.14833514380896,42.28310294598496
73,-71.14772196433282,42.28272169206683
74,-71.1217271127811,42.28251850190871
75,-71.1209286995612,42.28206595466285
76,-71.12055459302596,42.28190623476107
77,-71.07226622511037,42.32995798828948
78,-71.07163614598508,42.329546770977686
79,-71.07112194755636,42.32919292175899
80,-71.07064413967328,42.3288591008602
81,-71.0701081075789,42.328488700845
82,-71.06968150603194,42.32820583414435
83,-71.06927038487946,42.32772064444544
84,-71.06916238736771,42.327559712387746
85,-71.14684378310338,42.27298925719448
86,-71.14684404872662,42.272989014029264
87,-71.14693573464682,42.27290491415923
88,-71.14711514361339,42.272743562327534
89,-71.14718645887413,42.27266831806083
90,-71.14723919062436,42.27257106279053
91,-71.14729952747872,42.272310556455004
92,-71.14735486062895,42.27220233352463
93,-71.14742342300278,42.272123649598875
94,-71.1477347307163,42.27187145954858
95,-71.1477696323768,42.27182423047614
96,-71.14779599920739,42.271733755283655
97,-71.14778126180023,42.27164315313023
98,-71.14773811019131,42.271554522816245
99,-71.14763151312285,42.27141355950203
100,-71.14748814726275,42.27128208766164
101,-71.14737728249949,42.27120285287443
102,-71.13444411132181,42.35323592510751
103,-71.13462180885956,42.35297054744667
104,-71.13509645847707,42.35238321481735
105,-71.13552771236131,42.35185703247241
106,-71.13559737843171,42.35176463970072
107,-71.13614697912315,42.35080114844324
108,-71.13623460166936,42.35064158304411
109,-71.13638147193524,42.35043212458866
110,-71.12925635270052,42.288919492067315
111,-71.12876527485822,42.289312373754804
112,-71.12849374095407,42.2895296531784
113,-71.1274203784769,42.2904228186569
114,-71.12705714465741,42.29071799461751
115,-71.12241850126486,42.2716205023124
116,-71.12221697001816,42.27179323990336
117,-71.12215222780567,42.27188249462235
118,-71.12210318971178,42.27203819839102
119,-71.12210240427072,42.272169865249815
120,-71.12214965363265,42.27231406932773
121,-71.12222879670304,42.272541656396314
122,-71.12229179035295,42.27274555731447
123,-71.12229843555993,42.27299710152606
124,-71.12229686210748,42.27326099787192
125,-71.12233551739459,42.27351264732124
126,-71.12239065705552,42.27366813099727
127,-71.12244593207546,42.2738237294247
128,-71.05284539171247,42.290298761780065
129,-71.05266045283557,42.29035155316452
130,-71.05239338693013,42.290421860217975
131,-71.05128142431855,42.29070771378211
132,-71.08915862004157,42.28766142514671
133,-71.08894843265362,42.28762431361708
134,-71.08873619281707,42.28758307816974
135,-71.08851749595658,42.28754044713879
136,-71.08829895395202,42.28750947876724
137,-71.08801196364348,42.28745493947277
138,-71.08780435349527,42.287412346840405
139,-71.0875704043094,42.287371031332825
140,-71.08744653784406,42.287344517387595
141,-71.06235182723371,42.30155885350389
142,-71.06192223163373,42.30167315635046
143,-71.10081722553356,42.316016342859044
144,-71.1007440473589,42.316040785608145
145,-71.10015924693967,42.316356383585294
146,-71.09966685162753,42.31663937124155
147,-71.09964456325908,42.316655758230404
148,-71.09962223169651,42.31668472671222
149,-71.0615708607679,42.30176786033731
150,-71.06141394757775,42.301440024371914
151,-71.05780275956764,42.355905679423145
152,-71.0577615810642,42.35604066741168
153,-71.0577971589836,42.35654160204205
154,-71.05781240269626,42.35674266506975
155,-71.05803581310747,42.35544693965151
156,-71.05793240355204,42.35551994654768
157,-71.0584252253484,42.35505901089672
158,-71.05814884585209,42.35535338897421
159,-71.05963484931704,42.30125759598964
160,-71.05959894452809,42.30120463407015
161,-71.05942208039023,42.300923368870954
162,-71.05923085831026,42.300613921067146
163,-71.05645006665225,42.296369717824604
164,-71.05626066539789,42.29573852324521
165,-71.0562161145847,42.29558720560277
166,-71.05621424670922,42.295556801457465
167,-71.05620785646484,42.295419504871504
168,-71.05622352795562,42.295256308052394
169,-71.05622892164946,42.29520789258119
170,-71.05623447457702,42.29515803813971
171,-71.05627418292801,42.2949962882024
172,-71.05696245592853,42.29389443175575
173,-71.05705162970861,42.29375804384051
174,-71.0571849313933,42.293534543341146
175,-71.05731363176169,42.29320656455156
176,-71.05731896075696,42.29311972921682
177,-71.05731649157484,42.293115778174204
178,-71.05732393951126,42.29306131150803
179,-71.05733210879153,42.29298570309429
180,-71.05734600622479,42.29252864736825
181,-71.05734756317337,42.29243809723928
182,-71.05736082293986,42.291929112193735
183,-71.0572120884599,42.29142910728137
184,-71.0566490502567,42.29075526955914
185,-71.05614913113706,42.28998470017694
186,-71.05580612585973,42.2893604324126
187,-71.05570457208637,42.28915869206827
188,-71.05569670853723,42.28913572550566
189,-71.05567066308959,42.289059657099784
190,-71.0555995612794,42.288849570665626
191,-71.05536797445355,42.28825857547684
192,-71.05475967510183,42.28750306521884
193,-71.05471687815398,42.28744664470605
194,-71.0545491355198,42.28708999592649
195,-71.05452188449539,42.28689500310235
196,-71.05451977139963,42.286776533717074
197,-71.05454647914374,42.286648812923666
198,-71.05468302090355,42.286283001114214
199,-71.05478318588193,42.28603161463113
200,-71.0549643956054,42.28558708094856
201,-71.05502081211864,42.28544734890658
202,-71.05517381518695,42.28503906530301
203,-71.05522044331619,42.28491164382968
204,-71.05540917287286,42.28438069659501
205,-71.05566328527638,42.2835858821064
206,-71.05579179824433,42.2832024790934
207,-71.05671779667468,42.29545320469234
208,-71.05695793993019,42.29540379865029
209,-71.07624498041535,42.32874832208883
210,-71.07649018148552,42.32856178506846
211,-71.07682456568492,42.32829546665768
212,-71.13434746583697,42.35803570270358
213,-71.13333864668782,42.35778072190716
214,-71.13301082785608,42.35772685283281
215,-71.05993962977092,42.277980980085424
216,-71.06010955497648,42.27758990515442
217,-71.06020000401912,42.277402278426905
218,-71.06028847341311,42.27726678167091
219,-71.06033525994499,42.277214136216536
220,-71.06043092968177,42.27710610914097
221,-71.05937977714966,42.37438255403075
222,-71.05941240930049,42.37439671720015
223,-71.05977787610423,42.374595004730146
224,-71.06005424274089,42.374733951826244
225,-71.06021553753054,42.37478945009028
226,-71.05913436387976,42.37429644026024
227,-71.05926251604933,42.37433165721461
228,-71.0589128419292,42.37429052786108
229,-71.05902530916154,42.37428272681679
230,-71.05911314901033,42.37429060971741
231,-71.06101822021246,42.28667166836497
232,-71.06110599095287,42.28690525548827
233,-71.06128130195428,42.287272953098174
234,-71.16496824218171,42.288708816851006
235,-71.1649316532556,42.28881367239732
236,-71.16454685469468,42.28937509400996
237,-71.1645114938996,42.28942232666573
238,-71.16435415039649,42.28964915561853
239,-71.16427746440124,42.28975970881289
240,-71.16406317599093,42.29006862763068
241,-71.16359634054186,42.29074042574407
242,-71.16358599091154,42.290755318788584
243,-71.16324380961291,42.29124757099172
244,-71.16309755567798,42.29147078716404
245,-71.16308576722268,42.29148713352595
246,-71.16286600248566,42.29179185569099
247,-71.1096357263641,42.31790645160742
248,-71.10953344711426,42.318076241222435
249,-71.10943916234986,42.31822547444114
250,-71.10935716684718,42.31836925124208
251,-71.11005137300484,42.31804608054436
252,-71.13663341097362,42.35266111737471
253,-71.13637870005074,42.352468321314404
254,-71.0536176289005,42.29531049092834
255,-71.05394507069389,42.29519856665335
256,-71.05411756760276,42.29514298169207
257,-71.05506772637487,42.2948336866015
258,-71.05657973919952,42.29259841258406
259,-71.05630882284261,42.291964845712236
260,-71.13974470259515,42.28769674062675
261,-71.13974765989714,42.28762128673047
262,-71.13966371941115,42.28707151343854
263,-71.14060707422676,42.28894047043001
264,-71.1397901058363,42.28840486649112
265,-71.13973029212707,42.288362145143275
266,-71.13971228313072,42.28832024001081
267,-71.13974019280458,42.28792105880231
268,-71.1416965427634,42.289653914044834
269,-71.14122633611653,42.28935196604798
270,-71.08652470225648,42.326046984918605
271,-71.08592854156916,42.325883622063586
272,-71.08520989752404,42.32568345572968
273,-71.08512940736517,42.32565709628168
274,-71.08479039556526,42.325499263032405
275,-71.08448192892155,42.32535565043231
276,-71.0847902788508,42.32549948498388
277,-71.08462092238915,42.32582439127383
278,-71.09834831480333,42.279259841770546
279,-71.09860915381371,42.27912213382242
280,-71.09885732663115,42.27893956482481
281,-71.09905607645985,42.278803360381964
282,-71.09983148950752,42.278238714659636
283,-71.09995658077595,42.278142419961675
284,-71.10016138558929,42.27795080658091
285,-71.10065874164833,42.27748382244854
286,-71.10284521631822,42.27532187258659
287,-71.10384945502707,42.27433045323631
288,-71.1043572583474,42.27382911625845
289,-71.10559024509229,42.27261178976015
290,-71.1552175060925,42.29151052276669
291,-71.1547403712328,42.29178693197108
292,-71.1545075049964,42.29191726320524
293,-71.15380139355882,42.29232949919274
294,-71.16029027521333,42.277293943879066
295,-71.16038394383511,42.27726883778726
296,-71.1617651481872,42.276939502236175
297,-71.07772743602608,42.3206303742923
298,-71.07786001605108,42.32067613905413
299,-71.07958261745252,42.321486477548305
300,-71.1293080143295,42.28208095591056
301,-71.13027310288284,42.28271899240645
302,-71.13095698239574,42.283157507432385
303,-71.13137435103154,42.28343463422229
304,-71.13180447044527,42.28370287745322
305,-71.13200926896161,42.28383456628006
306,-71.13218599514965,42.28394832718121
307,-71.13288891226856,42.28441364391887
308,-71.1335454342773,42.284836965888694
309,-71.06280526059736,42.34236073571605
310,-71.06281487579162,42.34234087758564
311,-71.06290306352533,42.3421601052788
312,-71.06551992182925,42.339184438451994
313,-71.06649374947192,42.338491798091184
314,-71.0670803144579,42.338074160552864
315,-71.0676605934292,42.33766198546979
316,-71.06770078192224,42.33763332357006
317,-71.06834074592386,42.33717952106943
318,-71.07832052603278,42.330367961464496
319,-71.07868435118364,42.33012369853344
320,-71.08346827506887,42.342696766977596
321,-71.08314248962034,42.34248191623002
322,-71.07044839354782,42.380790310187535
323,-71.07010048854276,42.38112927632812
324,-71.06961901812237,42.38164233689705
325,-71.11576024200534,42.25382639084319
326,-71.11540888951124,42.253480824364125
327,-71.1143126293832,42.25244054722592
328,-71.11420944533924,42.252326326033874
329,-71.07048979607517,42.322311764557675
330,-71.07072479626497,42.322249528037446
331,-71.07099786127645,42.32216342219086
332,-71.07183101406235,42.321925047530144
333,-71.07196407156233,42.32190016013714
334,-71.07234529826559,42.32184738221279
335,-71.1663922760697,42.28673788303518
336,-71.16739604060385,42.28758458919754
337,-71.16739606353255,42.28758460997078
338,-71.12319381781526,42.35211912784644
339,-71.12298763535699,42.35307819582565
340,-71.12297775795513,42.3531347708888
341,-71.12297686194927,42.35313990319735
342,-71.12276815468365,42.354055743064706
343,-71.13122792373451,42.35820890997749
344,-71.13137111668718,42.35815997568581
345,-71.13140634878717,42.358145682214044
346,-71.13145247363427,42.35812730752574
347,-71.13148885328717,42.35811438974382
348,-71.13153727448703,42.35809876555478
349,-71.13155835246813,42.35809265891404
350,-71.13158984873125,42.35808452758728
351,-71.13162273241181,42.358076400696
352,-71.13167807070047,42.35806422959831
353,-71.13172252422315,42.358054767694256
354,-71.13176743621433,42.35804599325979
355,-71.13178989480863,42.358041263034906
356,-71.13181234819312,42.35803721880779
357,-71.13183480678096,42.358032488574125
358,-71.13185726015942,42.358028444338224
359,-71.13190194148278,42.358019669112956
360,-71.13194662157989,42.358010893866435
361,-71.1319866781317,42.35800210380749
362,-71.1320350751762,42.35799059634521
363,-71.13206795875081,42.35798246932644
364,-71.13209784360492,42.35797296066778
365,-71.13212681269353,42.357962077034315
366,-71.13215509543159,42.35794981916059
367,-71.1321824571988,42.35793687231554
368,-71.13221075586797,42.35792187040364
369,-71.13222978909154,42.35790958293113
370,-71.1322483638217,42.35789660797052
371,-71.13227414216993,42.3578774818706
372,-71.13230038419009,42.35785835724739
373,-71.1323375295968,42.357833093306056
374,-71.13235887912259,42.35782012719821
375,-71.13238091896993,42.35780784931193
376,-71.13240341608191,42.35779625890179
377,-71.13242637288663,42.35778535597543
378,-71.13246114605214,42.35777037469507
379,-71.13248361922416,42.357762900306035
380,-71.13250608563457,42.3577567979287
381,-71.13253527322915,42.357747972947216
382,-71.13289782035064,42.3577148298425
383,-71.13602917001963,42.28273600336064
384,-71.13636379799783,42.2829790488692
385,-71.13708627033311,42.28346922405609
386,-71.13732097978688,42.28360437851298
387,-71.13744509065519,42.28368857573494
388,-71.13614554855167,42.35917128087597
389,-71.13697739338188,42.3593217789967
390,-71.1351470127338,42.3589732872641
391,-71.13308485255467,42.358559230720424
392,-71.13479177485881,42.358900813814266
393,-71.14040303892135,42.2851289333689
394,-71.14064391988896,42.28493005269139
395,-71.14189535544367,42.2838658115207
396,-71.14196080995835,42.28380907422597
397,-71.14258322121641,42.28328688526997
398,-71.14284459618834,42.283055820334226
399,-71.14302139873834,42.28291298888946
400,-71.14344358775756,42.28254727445017
401,-71.14354129052874,42.28246456722775
402,-71.14431872716334,42.28180564389559
403,-71.14465462747181,42.28150964445723
404,-71.11943133370617,42.29462394987409
405,-71.1189345040753,42.29434177407796
406,-71.11888357586368,42.29430964449537
407,-71.11882488898648,42.2942702966514
408,-71.11847021841635,42.30875227272486
409,-71.11853755241361,42.30900495494442
410,-71.11871511426124,42.30944803133539
411,-71.11904679495962,42.31027579499559
412,-71.11932212168176,42.310984682922
413,-71.07026730377554,42.31610580749741
414,-71.0702413282424,42.31623519308582
415,-71.06998733765613,42.31678938501556
416,-71.0695300629248,42.31778038794436
417,-71.0695254071668,42.31779036021452
418,-71.11093399728999,42.3121557728968
419,-71.1111796723497,42.31184789158495
420,-71.1112505785278,42.31177815676986
421,-71.15331424005043,42.28907487932078
422,-71.15479813560245,42.28843653858955
423,-71.15497942616055,42.288358189069925
424,-71.06786114738344,42.27938312510839
425,-71.0679325180028,42.2795178559988
426,-71.06806778196551,42.279766023404775
427,-71.06810933558948,42.27987045660955
428,-71.06818327521037,42.28000108079136
429,-71.06824216400653,42.28010352191379
430,-71.06837120933763,42.28034960655107
431,-71.06852468327878,42.280637631674274
432,-71.0686911449394,42.280951774570994
433,-71.0688268453777,42.28120474395463
434,-71.06895336930212,42.28144876120546
435,-71.06907585243454,42.281675611434814
436,-71.06915243807944,42.281824759625344
437,-71.15753035538656,42.26609358477405
438,-71.1573009388551,42.26585947781101
439,-71.1572447773269,42.265735149352075
440,-71.15719872535223,42.26559595101844
441,-71.15716903990676,42.26552136588816
442,-71.15713020700898,42.26545392255406
443,-71.09747215592652,42.329653177950654
444,-71.13756816550341,42.348695687727584
445,-71.13758371070615,42.348668728058996
446,-71.13766316873424,42.34852307135516
447,-71.13771611344553,42.34845140232826
448,-71.1377949123722,42.348327070394774
449,-71.13796780087978,42.34801341672948
450,-71.13822037411398,42.34759162053183
451,-71.13864263265525,42.34688977843715
452,-71.13878852546696,42.34664601269828
453,-71.13893886405796,42.34639265643986
454,-71.13909962143124,42.34613658949512
455,-71.13924015607941,42.345893055716225
456,-71.1392537348798,42.345869524243724
457,-71.13950815099678,42.34541287345085
458,-71.13971459079063,42.34518080468953
459,-71.13981290947834,42.34509238829763
460,-71.14032447255256,42.34463234283763
461,-71.14084835333423,42.34416120957697
462,-71.14099405289015,42.34403017820006
463,-71.14192412231223,42.3432044437574
464,-71.06671127162942,42.29169857738842
465,-71.06686711015465,42.29218419072174
466,-71.0669331437554,42.29235800547975
467,-71.06702803594136,42.29263552051667
468,-71.06707060529513,42.292761224585526
469,-71.06713084571992,42.29293776149756
470,-71.06715077037374,42.29299683521731
471,-71.06720302531059,42.29315893624882
472,-71.06733969875046,42.29354294312517
473,-71.06735507875143,42.29359102319437
474,-71.06743989019809,42.29385683642341
475,-71.06764263557103,42.294443464341
476,-71.06284704714189,42.38132078436167
477,-71.06329545444719,42.380704383402225
478,-71.0635634379634,42.3803534722135
479,-71.06385967339693,42.37996425138127
480,-71.06405998010028,42.37966453827155
481,-71.13662773455785,42.35093195903802
482,-71.09779401832621,42.2769686118528
483,-71.09791233010348,42.27716904667514
484,-71.09804291223371,42.27742035097555
485,-71.09812568154945,42.2776564914651
486,-71.0981654248075,42.2777861446535
487,-71.09825873862735,42.27812456853838
488,-71.09829533293278,42.27840005898951
489,-71.09830003090376,42.27846044619877
490,-71.09830430614481,42.27851465764458
491,-71.0983521799773,42.27908697625522
492,-71.09805964548393,42.280841821438486
493,-71.09794819008636,42.28127812356061
494,-71.12796663239615,42.272500645081486
495,-71.12792149771951,42.272046345223956
496,-71.12794642283977,42.271970276490876
497,-71.12826565038966,42.27124754616185
498,-71.12828085808565,42.27121397894331
499,-71.12839809391276,42.270950922250655
500,-71.12841187570604,42.270924211614755
501,-71.12845669200802,42.27088182265837
502,-71.12883981542001,42.270681367322425
503,-71.1291098817958,42.2705429754167
504,-71.12948489429975,42.27034660882388
505,-71.12998125862505,42.270090260379725
506,-71.13015998267268,42.27001262847875
507,-71.08622306529833,42.32654464078142
508,-71.08611600478322,42.326728796133644
509,-71.08606493740868,42.326831514229646
510,-71.05920571775827,42.29440180680856
511,-71.05908543365761,42.2941591754235
512,-71.0590116134014,42.29397846594532
513,-71.05897288761479,42.2939001088578
514,-71.05882160653816,42.293531129355415
515,-71.09250257740197,42.3283390794599
516,-71.09238732157026,42.32839835497586
517,-71.09224974385565,42.328442458655
518,-71.09217727757989,42.328423152241974
519,-71.06226797874062,42.31709642944891
520,-71.06241867405397,42.31712650248641
521,-71.0630181493832,42.31725775652408
522,-71.13690186831161,42.24653815491405
523,-71.13702608467686,42.246614011510474
524,-71.13809562459156,42.247085264484966
525,-71.13912861921403,42.29370442760057
526,-71.13915358386917,42.293782714106
527,-71.13951019675245,42.294524058659995
528,-71.13965881368519,42.294835296398865
529,-71.13970698686597,42.29493560754143
530,-71.14022752461469,42.25381442407896
531,-71.14049950495036,42.253769311777006
532,-71.14100992960319,42.2537304328915
533,-71.12369689040361,42.359749326838326
534,-71.12437668836394,42.35952790694104
535,-71.08377606163538,42.28986470832656
536,-71.0834207442441,42.2900034777929
537,-71.08307804595556,42.29004237998117
538,-71.08160847694818,42.290144092234705
539,-71.16906626182046,42.282201356926315
540,-71.16958360087459,42.28202859406156
541,-71.17005622526435,42.281866215042264
542,-71.13296934635301,42.28532152239775
543,-71.1325983218321,42.28565306147176
544,-71.13178909596513,42.28634747713666
545,-71.13168016532805,42.286450718344625
546,-71.13151949968096,42.2865928980782
547,-71.15774297167481,42.26605390036178
548,-71.15712409969706,42.26632484884322
549,-71.09930848907062,42.320463410043594
550,-71.09934320844177,42.320098440288845
551,-71.0993539209595,42.320040289689175
552,-71.09943120518163,42.319915702386716
553,-71.09948535975781,42.319867183286576
554,-71.09956698820397,42.31982287603687
555,-71.10000375467934,42.31971600393488
556,-71.10014344050443,42.319663666004224
557,-71.10033891201046,42.31952371060822
558,-71.1003968843531,42.31945599563315
559,-71.10071790870198,42.31912232985478
560,-71.10095841769734,42.31887619585469
561,-71.10109994431572,42.31871478414924
562,-71.10116755094208,42.31858467386668
563,-71.10121119403168,42.318443503983
564,-71.10123293157324,42.3183310702644
565,-71.10126831536635,42.318253672102664
566,-71.10130620590711,42.318181770831885
567,-71.10135911789914,42.3181099216506
568,-71.10176018244682,42.3177614379295
569,-71.10180516299545,42.317721306411464
570,-71.10311957897575,42.31660401045153
571,-71.10337307429629,42.31634762488663
572,-71.10359027081414,42.31609385766457
573,-71.10378582906833,42.315881820708334
574,-71.10430642668294,42.31529994648652
575,-71.10443070610744,42.31510250977392
576,-71.10478790536712,42.314500412807284
577,-71.10484522143368,42.3144037991614
578,-71.10521591977654,42.31357061934721
579,-71.10561170963457,42.312631995093156
580,-71.10561507514527,42.3126256595471
581,-71.10615401920104,42.31169906448193
582,-71.10658852631923,42.31107651698846
583,-71.10700484397303,42.31047857375243
584,-71.14842855769592,42.284374446499875
585,-71.14898512890697,42.28388769504175
586,-71.14967391088743,42.28329843889503
587,-71.15000406085186,42.28302847192201
588,-71.15083104818194,42.282296241616024
589,-71.14707669407524,42.28553106382429
590,-71.14666589175827,42.285263621766255
591,-71.06778929284656,42.360314295872456
592,-71.0678018051674,42.3604460589079
593,-71.06780787065819,42.3605118667836
594,-71.0677323422119,42.3595450532173
595,-71.06771330243102,42.35928566299178
596,-71.06751518891352,42.360515554294096
597,-71.0621155768393,42.317465486307505
598,-71.06090324022735,42.31718993494133
599,-70.99785281997428,42.383460656710774
600,-70.99787347454968,42.383394202877824
601,-70.99818793258079,42.382918789758065
602,-70.99821236279828,42.38290105977951
603,-70.99832561797041,42.3827094670465
604,-70.99857088467957,42.3823236197964
605,-70.99871524386424,42.3821184427115
606,-70.99872370746425,42.38210132907401
607,-70.99873540415177,42.38208491554288
608,-70.99875078569639,42.382070576126566
609,-70.99876870031012,42.38205761978505
610,-71.16368902177304,42.27200641290369
611,-71.16336965197866,42.272222948806466
612,-71.16300793732556,42.27245513917006
613,-71.16256271018253,42.27275774415602
614,-71.1623261071724,42.27291209155478
615,-71.16227301700798,42.27295103916513
616,-71.16203292974733,42.273108805862826
617,-71.16186549681437,42.27324003171241
618,-71.16181998950015,42.27328586173778
619,-71.1616369075535,42.27379572974461
620,-71.06047282625602,42.36399451704581
621,-71.05987645375319,42.364351713124606
622,-71.03614599730007,42.37216562390528
623,-71.03680867473983,42.37257736308766
624,-71.1407992155638,42.35797851448816
625,-71.14048074021312,42.3585578919114
626,-71.14017508205797,42.35911878690147
627,-71.13986801271334,42.3596831057984
628,-71.13956282963713,42.36023988353223
629,-71.13943415870534,42.360475250812755
630,-71.13924606045974,42.360800054153216
631,-71.13267031860872,42.36137196175107
632,-71.13276159690946,42.360805227565834
633,-71.13278307189265,42.360671895264915
634,-71.13280620671456,42.36025552352299
635,-71.13278713885248,42.36013063878846
636,-71.03561180000848,42.37592374308284
637,-71.03589859529976,42.375662543780926
638,-71.07059683707838,42.346255847940796
639,-71.06972335422002,42.34649842102605
640,-71.0693549477835,42.346594420186705
641,-71.06911493622752,42.346548038251505
642,-71.07273857568985,42.34568825123882
643,-71.07486849502779,42.345119199870396
644,-71.0746372450383,42.34517896941945
645,-71.07663120559806,42.278349072048776
646,-71.07688084801322,42.279011853846434
647,-71.08706558769732,42.272863732208904
648,-71.08644514819017,42.27256924979161
649,-71.08610606195398,42.272404751563485
650,-71.08599325874623,42.27235083441931
651,-71.08570733811266,42.27221396885595
652,-71.08555238940917,42.272142748411014
653,-71.1207634666828,42.29240424537356
654,-71.1213444851944,42.2927536777442
655,-71.12139027469424,42.29278067470593
656,-71.12010621056265,42.292028187246274
657,-71.10835459272376,42.32443101012212
658,-71.1084772426417,42.32451786707136
659,-71.10871461923642,42.324664798635666
660,-71.1092684296334,42.32499391538907
661,-71.13294819165098,42.29024715319843
662,-71.1338232566463,42.29099634578241
663,-71.13430941020499,42.29141294247412
664,-71.13469324957455,42.29166730905213
665,-71.13600806904154,42.29251667109476
666,-71.1372901693456,42.293356304742986
667,-71.03023055591423,42.3663549444579
668,-71.03069610234326,42.36576481006173
669,-71.12902280323887,42.35816751707828
670,-71.12903752562387,42.35841727545051
671,-71.12906287318523,42.35859023486525
672,-71.12911067470385,42.35875914966846
673,-71.12915465316476,42.35887042653689
674,-71.12925766607925,42.3590491244477
675,-71.12939447303368,42.35922244211081
676,-71.1295436577114,42.359375218911254
677,-71.1297732744052,42.359570767811846
678,-71.12977329734765,42.35957078859229
679,-71.06908250171855,42.33190618368669
680,-71.0681820679403,42.33329807544796
681,-71.05621802516593,42.35123598551196
682,-71.05609698964079,42.351442873679964
683,-71.04623713844116,42.33358469104139
684,-71.04624868580048,42.33377956795521
685,-71.04625849199617,42.334346264848286
686,-71.04624882415351,42.33459867154787
687,-71.1680093814026,42.288059058192324
688,-71.16840136072406,42.28841280862066
689,-71.1691481277531,42.28907903838626
690,-71.15793585940594,42.28619001500219
691,-71.15794086841821,42.28618615772828
692,-71.15856363550365,42.28570641758839
693,-71.15364150737051,42.34294103949272
694,-71.15363213271344,42.34293745150866
695,-71.15330609966846,42.34281267910846
696,-71.06943881558048,42.380899028796236
697,-71.06950409045159,42.38082862765267
698,-71.06991812587675,42.38035819512256
699,-71.06997814186325,42.38030902619066
700,-71.06914404566241,42.38121693875982
701,-71.06853911357028,42.38189657497445
702,-71.0687193018479,42.38169413627118
703,-71.06826773699046,42.38147333832354
704,-71.06821204437473,42.38153632126208
705,-71.05530043315677,42.315167323587865
706,-71.05545465771281,42.314693186948254
707,-71.05560939989907,42.31421081972575
708,-71.05575831774762,42.31373529092494
709,-71.05590212277838,42.31329678766825
710,-71.05595353903952,42.31313783045733
711,-71.05604494861234,42.31286582672928
712,-71.05659678925113,42.311179633767566
713,-71.05658428750003,42.31121594865052
714,-71.0564716271788,42.31156401734454
715,-71.0563988338988,42.311795614045934
716,-71.05624114357668,42.312271109959525
717,-71.05621370375785,42.31235201208363
718,-71.05662321023014,42.311102218068726
719,-71.05664396206757,42.31100968335881
720,-71.05690614190856,42.30983346739553
721,-71.12819031636573,42.281722326543566
722,-71.12771788722901,42.28213378733452
723,-71.12762754171932,42.282188457015124
724,-71.12755721515691,42.28223101225271
725,-71.1290870235776,42.28095481205301
726,-71.12982737166693,42.280327582256554
727,-71.14127046241764,42.28539508157009
728,-71.14182368827238,42.2857562879999
729,-71.14187797695584,42.285795560913996
730,-71.1418917228975,42.28581549860796
731,-71.14189744616661,42.28611050891258
732,-71.14751282770852,42.29008764144108
733,-71.1477802545877,42.28997458098622
734,-71.14859201462504,42.2896326798722
735,-71.14863434691313,42.28962183290311
