,Unnamed: 0.1,street,speed,pin1,pin2,x1,y1,x2,y2,left_intersect_id,right_intersect_id,manhattan
37195,37195,Thomas,20,2127,2127,-71.04463472435556,42.33233938927224,-71.04454304849335,42.33239116407744,74390,74391,0.0001434506674087288
37196,37196,Thomas,20,2127,2127,-71.04454304849335,42.33239116407744,-71.04447935869145,42.33244030560324,74392,74393,0.0001128313277050097
37197,37197,Thomas,20,2127,2127,-71.04447935869145,42.33244030560324,-71.04442249800098,42.33248300192439,74394,74395,9.955701160890841e-05
37198,37198,Thomas,20,2127,2127,-71.04442249800098,42.33248300192439,-71.04441846841138,42.33248602805768,74396,74397,7.055722896609495e-06
37199,37199,Thomas,20,2127,2127,-71.04441846841138,42.33248602805768,-71.04435983514604,42.33253930571246,74398,74399,0.00011191092011841874
37200,37200,Thomas,20,2127,2127,-71.04435983514604,42.33253930571246,-71.04432538393142,42.33257278443685,74400,74401,6.792993900717192e-05
37201,37201,Thomas,20,2127,2127,-71.04432538393142,42.33257278443685,-71.04430021298721,42.332601498656366,74402,74403,5.388516373017183e-05
37202,37202,Thomas,20,2127,2127,-71.04430021298721,42.332601498656366,-71.04423686771831,42.33266710603847,74404,74405,0.00012895265100354436
37203,37203,Thomas,20,2127,2127,-71.04423686771831,42.33266710603847,-71.04416557942844,42.332744344332795,74406,74407,0.00014852658419783893
37204,37204,Third,20,2127,2127,-71.04428939250448,42.33635059393829,-71.04392117989309,42.336357134722384,74408,74409,0.00037475339548365133
37205,37205,Third,20,2127,2127,-71.04392117989309,42.336357134722384,-71.04283703833553,42.336376384959436,74410,74411,0.001103391794607944
37206,37206,Third,20,2127,2127,-71.04283703833553,42.336376384959436,-71.04271060587443,42.33637921502367,74412,74413,0.00012926252533418392
37207,37207,Third,20,2127,2127,-71.04271060587443,42.33637921502367,-71.0426028309136,42.33638162761881,74414,74415,0.00011018755598257712
37208,37208,Dorchester,25,2127,2127,-71.04429071761763,42.33645624711947,-71.04462313397616,42.33616737730691,74416,74417,0.000621286171096358
37209,37209,Emerson,20,2127,2127,-71.0439622605947,42.336741018218476,-71.0437994335981,42.33668892030322,74418,74419,0.00021492491185881593
37210,37210,Emerson,20,2127,2127,-71.0437994335981,42.33668892030322,-71.0426028309136,42.33638162761881,74420,74421,0.0015038953689057164
37211,37211,Emerson,20,2127,2127,-71.0426028309136,42.33638162761881,-71.04157326883215,42.33612026630996,74422,74423,0.001290923390300236
37212,37212,Norway,20,2115,2115,-71.08762124444789,42.34522601442354,-71.08780143779532,42.34517658090317,74424,74425,0.0002296268677994817
37213,37213,Norway,20,2115,2115,-71.08780143779532,42.34517658090317,-71.08786155164339,42.34517611036718,74426,74427,6.058438405887046e-05
37214,37214,Norway,20,2115,2115,-71.08786155164339,42.34517611036718,-71.0879184959982,42.345184695280345,74428,74429,6.552926797809279e-05
37215,37215,Norway,20,2115,2115,-71.0879184959982,42.345184695280345,-71.0886865739833,42.34530049055969,74430,74431,0.0008838732644420588
37216,37216,General Lawrence J Logan,20,2127,2127,-71.05482097443554,42.3280474994946,-71.05482402675216,42.32804910033974,74432,74433,4.653161752798951e-06
37217,37217,General Lawrence J Logan,20,2127,2127,-71.05482402675216,42.32804910033974,-71.05494089617203,42.3281103904566,74434,74435,0.00017815953673050444
37218,37218,General Lawrence J Logan,20,2127,2127,-71.05494089617203,42.3281103904566,-71.05502564927829,42.328154837620616,74436,74437,0.00012920027027973902
37219,37219,General Lawrence J Logan,20,2127,2127,-71.05502564927829,42.328154837620616,-71.05540681882607,42.3283542562803,74438,74439,0.0005805882074625401
37220,37220,General Lawrence J Logan,20,2127,2127,-71.05540681882607,42.3283542562803,-71.05561219375353,42.3284617022899,74440,74441,0.00031282093706153086
37221,37221,General Lawrence J Logan,20,2127,2127,-71.05561219375353,42.3284617022899,-71.05570592711938,42.32853143518732,74442,74443,0.00016346626326679825
37222,37222,General Lawrence J Logan,20,2127,2127,-71.05570592711938,42.32853143518732,-71.05570648894607,42.32854231474517,74444,74445,1.1441384543786626e-05
37223,37223,General Lawrence J Logan,20,2127,2127,-71.05570648894607,42.32854231474517,-71.0557084393853,42.328580073530304,74446,74447,3.9709224360251476e-05
37224,37224,General William H Devine,20,2127,2127,-71.0557084393853,42.328580073530304,-71.05582057511444,42.32858050508503,74448,74449,0.00011256728386399573
37225,37225,General William H Devine,20,2127,2127,-71.05582057511444,42.32858050508503,-71.05582723963337,42.32858053083704,74450,74451,6.690270943465748e-06
37226,37226,General William H Devine,20,2127,2127,-71.05582723963337,42.32858053083704,-71.05599253963214,42.328581891477974,74452,74453,0.00016666063970660616
37227,37227,General William H Devine,20,2127,2127,-71.05599253963214,42.328581891477974,-71.05629849758009,42.32858440889734,74454,74455,0.00030847536731215536
37228,37228,Major Michael J O'Connor,20,2127,2127,-71.05691162066573,42.32803452099846,-71.05626331878959,42.32803064816347,74456,74457,0.0006521747111278843
37229,37229,Major Michael J O'Connor,20,2127,2127,-71.05626331878959,42.32803064816347,-71.05623444656483,42.328027792600686,74458,74459,3.172778754390037e-05
37230,37230,Major Michael J O'Connor,20,2127,2127,-71.05623444656483,42.328027792600686,-71.05620628276044,42.32802288168702,74460,74461,3.307471805413797e-05
37231,37231,Major Michael J O'Connor,20,2127,2127,-71.05620628276044,42.32802288168702,-71.05617905789914,42.3280159163129,74462,74463,3.419023541795241e-05
