,Unnamed: 0.1,street,speed,pin1,pin2,x1,y1,x2,y2,left_intersect_id,right_intersect_id,manhattan
66951,66951,Hyde Park,30,2131,2131,-71.11890360616796,42.280903656261046,-71.11889460619811,42.280706656422346,133902,133903,0.00020599980854996147
66952,66952,Hyde Park,30,2131,2131,-71.11889460619811,42.280706656422346,-71.11890060548302,42.280527656573305,133904,133905,0.00018499913394975917
66953,66953,Hyde Park,30,2131,2131,-71.11890060548302,42.280527656573305,-71.11891860527815,42.28035765634363,133906,133907,0.00018800002480645614
66954,66954,Hyde Park,30,2131,2131,-71.11891860527815,42.28035765634363,-71.11892060609985,42.280339656030115,133908,133909,2.0001135212055488e-05
66955,66955,Hyde Park,30,2131,2131,-71.11892060609985,42.280339656030115,-71.11897560578215,42.2799756561852,133910,133911,0.00041899952721990985
66956,66956,Hyde Park,30,2131,2131,-71.11879960633009,42.28040765591424,-71.11879960615751,42.280570656589866,133912,133913,0.00016300084820386473
66957,66957,Hyde Park,30,2131,2131,-71.11879960615751,42.280570656589866,-71.11879860525332,42.280749656816006,133914,133915,0.00018000113033167509
66958,66958,Hyde Park,30,2131,2131,-71.11879860525332,42.280749656816006,-71.1188166061882,42.28131665681264,133916,133917,0.0005850009315224725
66959,66959,Destefano,15,2131,2131,-71.11900560565505,42.28413665741869,-71.11890660606042,42.28409965702222,133918,133919,0.0001359999911016985
66960,66960,Hyde Park,30,2131,2131,-71.11900560565505,42.28413665741869,-71.11900060552489,42.283929656926354,133920,133921,0.0002120006225041493
66961,66961,Hyde Park,30,2131,2131,-71.11900060552489,42.283929656926354,-71.11899260555417,42.283508657299855,133922,133923,0.00042899959721154346
66962,66962,Hyde Park,30,2131,2131,-71.11899260555417,42.283508657299855,-71.11897560575751,42.28311265708217,133924,133925,0.0004130000143405255
66963,66963,Hyde Park,30,2131,2131,-71.11897560575751,42.28311265708217,-71.11894660640567,42.28223265688496,133926,133927,0.0009089995490541014
66964,66964,Hyde Park,30,2131,2131,-71.11894660640567,42.28223265688496,-71.11892060560449,42.28131465660464,133928,133929,0.0009440010814998344
66965,66965,Hyde Park,30,2131,2131,-71.1188166061882,42.28131665681264,-71.11889060548894,42.283483656958154,133930,133931,0.0022409994462506693
66966,66966,Hyde Park,30,2131,2131,-71.11889060548894,42.283483656958154,-71.11890660606042,42.28409965702222,133932,133933,0.0006320006355409191
66967,66967,Mount Hope,20,2131,2131,-71.11894560577466,42.28491865681825,-71.1188496058696,42.28490965761481,133934,133935,0.0001049991084940416
66968,66968,Hyde Park,30,2131,2131,-71.11894560577466,42.28491865681825,-71.11898360658415,42.28459865716777,133936,133937,0.00035800045997547164
66969,66969,Hyde Park,30,2131,2131,-71.11898360658415,42.28459865716777,-71.11899360602924,42.28447465665483,133938,133939,0.0001339999580238782
66970,66970,Hyde Park,30,2131,2131,-71.11899360602924,42.28447465665483,-71.11900560565505,42.28413665741869,133940,133941,0.00034999886194952984
66971,66971,Hyde Park,30,2131,2131,-71.11890660606042,42.28409965702222,-71.1188976064987,42.28435165676969,133942,133943,0.0002609993091837737
66972,66972,Hyde Park,30,2131,2131,-71.1188976064987,42.28435165676969,-71.11889660596412,42.284399656644176,133944,133945,4.900040907074299e-05
66973,66973,Hyde Park,30,2131,2131,-71.11889660596412,42.284399656644176,-71.11888260648351,42.284605656873104,133946,133947,0.00021999970954311718
66974,66974,Hyde Park,30,2131,2131,-71.11888260648351,42.284605656873104,-71.1188496058696,42.28490965761481,133948,133949,0.00033700135561787187
66975,66975,Blakemore,25,2131,2131,-71.11886560627521,42.28549565765688,-71.11876960590395,42.285495656903855,133950,133951,9.600112428387321e-05
